id,handle,title,productType,tags,url,metaDescription,description,amazon,アフィリエイトリンク,rakuten,yodobashi,bic,aliexpress,aliexpressTitle,aliexpressConfidence,aliexpressScore,aliexpressMatchReasons,製品型番,商品重量,サイズ,製品サイズ,商品の寸法,対応機種,USBポートの総数,ポート数,容量mAh,入力,出力,合計出力,ワット数,入力電圧,ケーブル長,その他機能,otherSpecs,imageCount,firstImage
9442982199576,nexode-mini-45w-gan-fast-charger-white,UGREEN Nexode Mini 45W GaN 急速充電器 白,,,https://ugreen.jp/products/nexode-mini-45w-gan-fast-charger-white,コンパクト、でもフレキシブル。 デュアル USB-C ポート搭載の超コンパクト充電器。最大45Wの高出力で、スマートフォンからノートパソコンまであらゆるデバイスを急速充電。2ポート使用時は 25W+20W 出力の組み合わせで、2台のデバイスを同時充電できるスグレモノ。,コンパクト、でもフレキシブル。 / / デュアル USB-C ポート搭載の超コンパクト充電器。最大45Wの高出力で、スマートフォンからノートパソコンまであらゆるデバイスを急速充電。2ポート使用時は 25W+20W 出力の組み合わせで、2台のデバイスを同時充電できるスグレモノ。,https://www.yodobashi.com/product/100000001008134847/,,https://www.rakuten.ne.jp/gold/ugreen-gear/,https://www.yodobashi.com/product/100000001008134847/,https://www.biccamera.com/bc/item/12279896/,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZD3MU7wC868t4V44GA8s38xmipUWQH0NrS1Al7T7DA9K7zfuV5YahLBgeMuhsRpYVDJc3OI3HVa3c3uEdZHfVk7r2byPUteNv2J7b4troo5O01g0mPJWaYqJJzdhtP0fQRkfv8VEBU3xQeHtsbcPULPRMl6sqCrmG98vqlrS9h2yEcp5K0lXS9nsoosuVvbBuEpiXVJ8FxlIz9HpzhQCxkW6OjtSJKwVZN4lAEK8dYTc4zpMDppKpb1YpQS1rXz7trpCLqZQZqa9zzDBSUh03LXscfQdSyErfbNRJ8egy97e6chMZaIp7M81rivVhxtSDqys4aCszbNl1FWwg64JupMRrhcb6IWSbg6GrMkS8wflUFvI2WGDRtvMhHk1p0BUScO8SNjH16wkrNMa6hHkYhlnhOyyLsJ0rNQGrYmz7lgnhuB2oRymTPu0xsgMtfXH7jo4SCvZNaR9DnZpOZZz72biXkelikWaHeu6kQwHcYGysQIeIfDLMqMKw0tnWhCwDGY3P5sH20lzoWKTxC4a3qSzdq2n6LFbkc60jlugT2iHiUyi6mZrgwIsNeBmL528dVJ1PxllErZy2WJfUU7WRBQMhO2dmq2TdFXHxknS7QncXrYChConIwsH1PbsFtRvNddhjvZwaNU6zXU28RzuQaGJKShjuqNQQCMZSLdSrsWImWnEKOB,【米国プラグ】UGREEN 20W GaN 充電器 PD3.0 ミニ USB C 電話充電器 iPhone 16 15 14 Pro Max Samsung S25 Xiaomi タブレット iPad Air用,medium,55,cat:charger | W:20,15331,約100g,,約49×39.5×39.5mm,,,,,,,,,,,,,出力端子: USB Type-C | 最大出力W: 45W | 急速充電: PD、QC、PPS、FCP、AFC、BC1.2,,
9443987980568,nexode-pd-65w-gan-fast-charger-white,UGREEN Nexode PD 65W GaN 急速充電器,,,https://ugreen.jp/products/nexode-pd-65w-gan-fast-charger-white,コンパクトなボディにUSB-C×2＋USB-A×1の3ポート搭載、パワフルな出力最大65Wで3台同時に急速充電。MacBookシリーズなど高機能デバイスにも対応。2022年Red Dot Design Award受賞モデルのより洗練されたホワイトバージョンです。,コンパクト、でもフレキシブル。 / / コンパクトなボディにUSB-C×2＋USB-A×1の3ポート搭載、パワフルな出力最大65Wで3台同時に急速充電。MacBookシリーズなど高機能デバイスにも対応。2022年Red Dot Design Award受賞モデルのより洗練されたホワイトバージョンです。,https://www.yodobashi.com/product/100000001008134848/,,https://www.rakuten.ne.jp/gold/ugreen-gear/,https://www.yodobashi.com/product/100000001008134848/,https://www.biccamera.com/bc/item/12279897/,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mq6daKxBvvb9ApAB7TcjyKtLd706F12NCGCJjcJFH1hbrA22n79uDRCph8izcJkAyxiFH7nOPmrVmirprcQPXIxEXbdlu368KrRabUUCYT5cw57GvR3OXvShJqW7YleYx8LHUXUd6jucXswtPxLkRa6hCGsTkwMoXbbxW06oNbGM98gliau711S6RnYLC5tAemoqfrL5RkRGHtcX1X8j8DnhI2mJ1dYwdeZ4uT0v9b70OmN7kDTE6GJzYbbnw0DBoxDuRontIxWicAI8HQkE1PcOM38fUh1d1ZYgHplDFh1g6ssDDn68e06vsc1AP2UBRfodQEyPF7stTGL39hOO4lG9mep2kb7uodOprarBMu5pDBo0beS8ozcCIrbuHWHsZKEd0DH7XQ4S9Tc95zR7gF7d5DZRxlnKavRfL6xlushPiVQiYxHtTExmeJnDei4tsAU31LQAq0riwSkY6Ak0h8k52UCCLQSUrqxEmLryHYnwmbt5dUSbtmZk8SjjczgF0PS0H8uduApsP4elMH7KIdQjkcMbB7ZaT8aEu7oETUmT2vY6MZnvK8NnjKKxWwyojU8nwhXr8ztmutX5UTjxmmDLgb0hbNaJuQKycre8Zt4f1jNaB0c50o7JeNawo8Qids0AChwTyV4fhwRF79ze9cAeYVmwlYv48OxAc95ib9vSXYE3vd2oakhY5Nl03oPmjcD82QjqEDsSp,UGREEN 65W GaN充電器 デスクトップ充電ステーション USB C電源タップ 急速充電器 ノートパソコン Macbook iPhone 17 16 Android携帯対応,medium,55,cat:charger | W:65,15333,4.6 オンス,,6.7 x 4 x 3.1 cm,,"タブレット, 携帯電話, ノートパソコン",3(USB Type-C ×2/USB Type-A ×1),,,,,,,,,,付属品: PD充電器65W＋3つのポート,,
9423901753624,nexode-300w-gan-charger,UGREEN Nexode Pro 100W GaN 急速充電器,Power Bank,Charger,https://ugreen.jp/products/nexode-300w-gan-charger,2024 年最新モデル「100Wの手のひらサイズ。」 Nexode Pro 100Wは、手のひらサイズでありながら、最大100Wの急速充電を実現する革新的な充電器です。60分でMacBook Pro 14インチを0%から86%まで充電可能で、2つのUSB-Cポートと1つのUSB-Aポートを搭載し、最大3台のデバイスを同時に充電できます。,2024 年最新モデル「100Wの手のひらサイズ。」 / / Nexode Pro 100Wは、手のひらサイズでありながら、最大100Wの急速充電を実現する革新的な充電器です。60分でMacBook Pro 14インチを0%から86%まで充電可能で、2つのUSB-Cポートと1つのUSB-Aポートを搭載し、最大3台のデバイスを同時に充電できます。,https://www.yodobashi.com/product/100000001008292046/,,https://www.rakuten.ne.jp/gold/ugreen-gear/,https://www.yodobashi.com/product/100000001008292046/,https://www.biccamera.com/bc/item/12665671/,,,low,,,25873,204g,,7.1 x 4.3 x 3.3 cm,,スマートフォン,3,,,,,,,,,,,,
9433770098968,nexode-pro-65w-gan-charger,UGREEN Nexode Pro 65W GaN 急速充電器,,Hot,https://ugreen.jp/products/nexode-pro-65w-gan-charger,65W+3ポート+GaNInfinity™チップ。2024年に最新モデル「手のひらサイズの3-in-1。」です。,2024 年最新モデル「手のひらサイズの3-in-1。」 / / Nexode Pro 65Wは、UGREENの最もスリムな急速充電器です。2つのUSB-Cポートと1つのUSB-Aポートで最大3台のデバイスを同時充電可能。革新的なAirpyra技術とGaNInfinity?チップにより、過熱や過充電を防ぎ、安全に高速充電を実現します。幅広いデバイスに対応し、充電のストレスを解消します。,https://www.yodobashi.com/product/100000001008292045/,,https://www.rakuten.ne.jp/gold/ugreen-gear/,https://www.yodobashi.com/product/100000001008292045/,https://www.biccamera.com/bc/item/12665670/,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mq6daKxBvvb9ApAB7TcjyKtLd706F12NCGCJjcJFH1hbrA22n79uDRCph8izcJkAyxiFH7nOPmrVmirprcQPXIxEXbdlu368KrRabUUCYT5cw57GvR3OXvShJqW7YleYx8LHUXUd6jucXswtPxLkRa6hCGsTkwMoXbbxW06oNbGM98gliau711S6RnYLC5tAemoqfrL5RkRGHtcX1X8j8DnhI2mJ1dYwdeZ4uT0v9b70OmN7kDTE6GJzYbbnw0DBoxDuRontIxWicAI8HQkE1PcOM38fUh1d1ZYgHplDFh1g6ssDDn68e06vsc1AP2UBRfodQEyPF7stTGL39hOO4lG9mep2kb7uodOprarBMu5pDBo0beS8ozcCIrbuHWHsZKEd0DH7XQ4S9Tc95zR7gF7d5DZRxlnKavRfL6xlushPiVQiYxHtTExmeJnDei4tsAU31LQAq0riwSkY6Ak0h8k52UCCLQSUrqxEmLryHYnwmbt5dUSbtmZk8SjjczgF0PS0H8uduApsP4elMH7KIdQjkcMbB7ZaT8aEu7oETUmT2vY6MZnvK8NnjKKxWwyojU8nwhXr8ztmutX5UTjxmmDLgb0hbNaJuQKycre8Zt4f1jNaB0c50o7JeNawo8Qids0AChwTyV4fhwRF79ze9cAeYVmwlYv48OxAc95ib9vSXYE3vd2oakhY5Nl03oPmjcD82QjqEDsSp,UGREEN 65W GaN充電器 デスクトップ充電ステーション USB C電源タップ 急速充電器 ノートパソコン Macbook iPhone 17 16 Android携帯対応,medium,55,cat:charger | W:65,25870,115g,,10 x 9.9 x 4.2 cm,,"ノートPC、タブレットやスマートフォンに対応。 Macbook 12 /Macbook Air 13/Macbook Pro 13.3/14/15.6/16、 Dell XPS 13 2 in 1(9365)/ Dell XPS 13 9370; HP Spectre X360/ Spectre X2/ Spectre Folio/ Spectre-13-af001/ Lenovo X1/ YOGA730 / E490/ ideapad 720s-13/ THINKPAD X390/C930 13.9/ ThinkPad X270/ ThinkPad New S2 13.3/ ThinkPad T470; Razer Blade Stealth 17; MateBook X Pro/ MateBook X/ MateBook13、 Samsung Notebook9(950XBE)/ Chromebook Plus(XE513C24); Xiaomi Air /Surface pro 7/X、iPad Pro 10.5/11/12.9/ipad Air 3/ipad mini 5/ipad mini 6、iPhone 15/15 Pro/15 Pro Max/ iPhone 14/14 Plus/14Pro/14Pro Max/13/13 Pro/13 Pro Max/iPhone 12/12 Pro/12 Pro Max/12 mini/ iPhone 11/11 Pro / 11 Pro Max/iPhone XS / XS Max / XR / X / 8 Plus / 8 / Samsung Galaxy S24 / S23 / S22 / S21 / S10 / S10e / S10+ /S9 / S9+ / S8 / S8+ / Note 9 / Note 8 ； P40Pro/P40/P30/P20/P10 / Mate 9 / Mate 20X / Mate 20 Pro、 LG G7 / V30+ / Nintendo Switch / Google Pixel / Pixel 3a / XL / 3 / 2XL / 2, Nexus 5X / 6P, Sony XZ2 Premium, Sony XZ3",3（USB Type-C ×2、USB Type-A ×1）,,,,,,,,,,,,
9477834047768,nexode-pro-65w2c1a-with-conversion-plugs-charger,UGREEN Nexode Pro 薄型急速充電器 65W GaN 2C1A 3ポート 海外用変換プラグ付き,,Hot,https://ugreen.jp/products/nexode-pro-65w2c1a-with-conversion-plugs-charger,Nexode Pro 65Wは、約60分でMacBook Airを70%充電できる最大65Wの急速充電を実現。最新のGaNInfinity™技術により、小型ながら高出力を誇り、2つのUSB-Cポートと1つのUSB-Aポートで3台のデバイスを同時に充電可能です,Nexode Pro 65Wは、約60分でMacBook Airを70%充電できる最大65Wの急速充電を実現。最新のGaNInfinity™技術により、小型ながら高出力を誇り、2つのUSB-Cポートと1つのUSB-Aポートで3台のデバイスを同時に充電可能です,https://www.yodobashi.com/product/100000001008588044/,,https://www.rakuten.ne.jp/gold/ugreen-gear/,https://www.yodobashi.com/product/100000001008588044/,https://www.biccamera.com/bc/item/13107228/,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4mq6daKxBvvb9ApAB7TcjyKtLd706F12NCGCJjcJFH1hbrA22n79uDRCph8izcJkAyxiFH7nOPmrVmirprcQPXIxEXbdlu368KrRabUUCYT5cw57GvR3OXvShJqW7YleYx8LHUXUd6jucXswtPxLkRa6hCGsTkwMoXbbxW06oNbGM98gliau711S6RnYLC5tAemoqfrL5RkRGHtcX1X8j8DnhI2mJ1dYwdeZ4uT0v9b70OmN7kDTE6GJzYbbnw0DBoxDuRontIxWicAI8HQkE1PcOM38fUh1d1ZYgHplDFh1g6ssDDn68e06vsc1AP2UBRfodQEyPF7stTGL39hOO4lG9mep2kb7uodOprarBMu5pDBo0beS8ozcCIrbuHWHsZKEd0DH7XQ4S9Tc95zR7gF7d5DZRxlnKavRfL6xlushPiVQiYxHtTExmeJnDei4tsAU31LQAq0riwSkY6Ak0h8k52UCCLQSUrqxEmLryHYnwmbt5dUSbtmZk8SjjczgF0PS0H8uduApsP4elMH7KIdQjkcMbB7ZaT8aEu7oETUmT2vY6MZnvK8NnjKKxWwyojU8nwhXr8ztmutX5UTjxmmDLgb0hbNaJuQKycre8Zt4f1jNaB0c50o7JeNawo8Qids0AChwTyV4fhwRF79ze9cAeYVmwlYv48OxAc95ib9vSXYE3vd2oakhY5Nl03oPmjcD82QjqEDsSp,UGREEN 65W GaN充電器 デスクトップ充電ステーション USB C電源タップ 急速充電器 ノートパソコン Macbook iPhone 17 16 Android携帯対応,medium,55,cat:charger | W:65,25356,約146.3g,約92×14.5×48.6mm,,,,,3,,,,,,,,,,,
9479511802136,nexode-25000mah-200w,UGREEN Nexode モバイルバッテリー 25000mAh 200W,,,https://ugreen.jp/products/nexode-25000mah-200w,25000mAhの圧倒的なパワーを誇るモバイルバッテリーは、タテ型デザインでコンパクトに持ち運べ、机上のスペースも有効活用できます。USB-Cポートを2つ備え、最大200Wの高出力でノートPCを2台同時に急速充電できます。革新的なTFTスマートディスプレイでバッテリー残量や使用状況をリアルタイム表示しています。,モバイルは、ここまでパワフルに。 / / 25000mAhの圧倒的なパワーを誇るモバイルバッテリーは、タテ型デザインでコンパクトに持ち運べ、机上のスペースも有効活用できます。USB-Cポートを2つ備え、最大200Wの高出力でノートPCを2台同時に急速充電できます。革新的なTFTスマートディスプレイでバッテリー残量や使用状況をリアルタイム表示しています。,https://www.amazon.co.jp/dp/B0CXHM5RY2,https://amzn.to/4x0fhoi,https://item.rakuten.co.jp/ugreen-gear/35525/,,,,,low,,,35525,約609g,約5.4ｘ5ｘ15.5 cm,,,,,,容量mAh：25000mAh（5*5000mAh）,USB-C1/C2: 65W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/3.25A）,,,,,,,出力（USB-C1）: 140W Max（ 5V3A、9V3A、12V3A、15V/3A、20V/5A、28V/5A） | 出力（USB-C2）: 100W Max（5V3A、9V3A、12V3A、15V/3A、20V/5A） | 出力（USB-A）: 22.5W（5V/3A、9V/2A、12V/1.5A、10V/2.25A） | ケーブル付き: 0.5m 140W USB-C充電ケーブル付き,,
9477844336920,nexode-12000mah-100w-power-bank,UGREEN Nexode モバイルバッテリー 12000mAh 100W,,,https://ugreen.jp/products/nexode-12000mah-100w-power-bank,UGREENの12000mAhモバイルバッテリーは、100Wの高出力と65Wの急速入力に対応し、USB-CとUSB-Aの2ポートで同時充電が可能。LCDディスプレイで充電状況をリアルタイムで確認できます。iPhone 15を約1.28回、iPad Pro 11&quot;を約0.85回充電可能で、軽量（約309g）かつコンパクトなタテ型デザインが特徴です。,"UGREENの12000mAhモバイルバッテリーは、100Wの高出力と65Wの急速入力に対応し、USB-CとUSB-Aの2ポートで同時充電が可能。LCDディスプレイで充電状況をリアルタイムで確認できます。iPhone 15を約1.28回、iPad Pro 11""を約0.85回充電可能で、軽量（約309g）かつコンパクトなタテ型デザインが特徴です。",https://www.amazon.co.jp/dp/B0CXJ1F1M7,https://amzn.to/4oitdWV,https://item.rakuten.co.jp/ugreen-gear/35526/,,,,,low,,,35526,約309g,約4.55ｘ4.6ｘ11.5 cm,,,,,,12000mAh（4*3000mAh）,,,,,,,,"USB-C1/C2: 65W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/3.25A）、100W Max（ 5V3A、9V3A、12V3A、15V/3A、20V/5A） | USB-C3: 5V/3A, 9V/2A, 12V/1.5A 18W Max | USB-A: 22.5W（5V/3A、9V/2A、12V/1.5A、10V/2.25A） | 入力：USB-C1: 65W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/3.25A）",,
9690547650840,ugreen-nexode-power-bank-genshin-impact-edition-130w-20000mah,UGREEN Nexode モバイルバッテリー 130W 20000mAh 原神モデル,,,https://ugreen.jp/products/ugreen-nexode-power-bank-genshin-impact-edition-130w-20000mah,"冒険心を刺激する「キィニチ」モバイルバッテリー！ 原神ファン必携！レア度★5の「キィニチ」デザインが施されたモバイルバッテリーは、草元素や夜魂をイメージしたカラーと起動時のアニメーションギミックで冒険心を刺激。最大100Wの高速充電＆大容量で、iPhone16を4回充電可能、さらにType-C×2・USB-A×1の搭載で3台同時充電にも対応。1,000回の充電後も高性能を維持し、温度制御機能で安全性も抜群。コンパクトな縦型デザインで持ち運びやすく、どんな冒険にも最適な一台！","冒険心を刺激する「キィニチ」モバイルバッテリー！ / / 原神ファン必携！レア度★5の「キィニチ」デザインが施されたモバイルバッテリーは、草元素や夜魂をイメージしたカラーと起動時のアニメーションギミックで冒険心を刺激。最大100Wの高速充電＆大容量で、iPhone16を4回充電可能、さらにType-C×2・USB-A×1の搭載で3台同時充電にも対応。1,000回の充電後も高性能を維持し、温度制御機能で安全性も抜群。コンパクトな縦型デザインで持ち運びやすく、どんな冒険にも最適な一台！",https://www.amazon.co.jp/dp/B0DK9274K3,https://amzn.to/4wPVzvg,https://item.rakuten.co.jp/ugreen-gear/35524gi/,https://www.yodobashi.com/product/100000001009003384/,https://www.biccamera.com/bc/item/00000013960251/,,,low,,,35524GI,480 g,129 x 53 x 51mm,,,,,,,,,,,,,,USB-C入力: 最大65W | USB-C1出力: 最大 100W | USB-C2出力: 最大 30W | USB-A出力: 最大 22.5W | 合計出力（C1+C2）: 130W | プロトコル: USB-C1入力プロトコル：PD3.0/PD2.0/QC3.0/BC1.2 / / USB-C1/C2出力プロトコル：PD3.0/PD2.0/PPS/SCP/QC3.0/QC2.0/FCP/AFC/APPLE 5V2.4A/BC1.2 / / USB-A出力プロトコル：SCP/QC3.0/QC2.0/FCP/AFC/APPLE 5V2.4A/BC1.2,,
9479515341080,nexode-mobile-battery-20000mah,UGREEN Nexode モバイルバッテリー 20000mAh 130W,,Hot,https://ugreen.jp/products/nexode-mobile-battery-20000mah,この商品は、iPhone 15を約4回、Galaxy S24 Ultraを約3回充電可能です。タテ型デザインで手のひらに収まり、持ち運びもスマートです。最大100WのUSB Type-C出力により、タブレットやノートPCも急速充電でき、USB-Cポートを同時使用すれば合計130Wの高出力を実現します。革新的なTFTスマートディスプレイで使用状況をリアルタイム表示し、USB-C×2とUSB-Aの3ポートで多様なデバイスに対応します。,時代が求める「パワーモバイル」！ / / この商品は、iPhone 15を約4回、Galaxy S24 Ultraを約3回充電可能です。タテ型デザインで手のひらに収まり、持ち運びもスマートです。最大100WのUSB Type-C出力により、タブレットやノートPCも急速充電でき、USB-Cポートを同時使用すれば合計130Wの高出力を実現します。革新的なTFTスマートディスプレイで使用状況をリアルタイム表示し、USB-C×2とUSB-Aの3ポートで多様なデバイスに対応します。,https://www.amazon.co.jp/dp/B0CXHNGDC1,https://amzn.to/4nYNtfG,https://item.rakuten.co.jp/ugreen-gear/35524/,https://www.yodobashi.com/product/100000001008816627/,https://www.biccamera.com/bc/item/13680018/,,,low,,,35524,約480g,約5.4ｘ5.1ｘ13.1 cm,,,,,,容量mAh：20000mAh（4*5000mAh）,65W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/3.25A）,,,,,,,出力（USB-C1）: 100W Max（ 5V/3A、9V/3A、12V/3A、15V/3A、20V/5A） | 出力（USB-C2）: 30W Max（10V/2.25A、5V/3A、9V/3A、12V/2.5A） | 出力（USB-A）: 22.5W（5V/3A、9V/2A、12V/1.5A、10V/2.25A） | ケーブル付き: 0.5m 140W USB-C充電ケーブル付き,,
9811614368024,ugreen-nexode-モバイルバッテリー-4-in-1-20000mah-145w,UGREEN Nexode モバイルバッテリー 4-in-1 20000mAh 145W,,,https://ugreen.jp/products/ugreen-nexode-モバイルバッテリー-4-in-1-20000mah-145w,置いても、繋いでも、これ一台でフル充電。 Qi2・15Wマグネット式ワイヤレス充電＋最大145Wの有線PD急速充電に対応した4-in-1モデル。USB-C×2＋USB-A×1で4台同時充電可能。20000mAh大容量でスマホもPCも複数回充電OK。折りたたみ式スタンド機能やTFTディスプレイなど、使いやすさと遊び心を兼ね備えた次世代モバイルバッテリー。,置いても、繋いでも、これ一台でフル充電。 / / Qi2・15Wマグネット式ワイヤレス充電＋最大145Wの有線PD急速充電に対応した4-in-1モデル。USB-C×2＋USB-A×1で4台同時充電可能。20000mAh大容量でスマホもPCも複数回充電OK。折りたたみ式スタンド機能やTFTディスプレイなど、使いやすさと遊び心を兼ね備えた次世代モバイルバッテリー。,https://www.amazon.co.jp/dp/B0D4F34SB4,https://amzn.to/4a1q73m,https://www.rakuten.ne.jp/gold/ugreen-gear/,,,,,low,,,35527,,,,,,,3,20000mAh,,,,,,,,電圧: 20 ボルト,,
9479517765912,nexode-power-bank-48000mah,UGREEN Nexode モバイルバッテリー 48000mAh/153.6Wh 300W,,,https://ugreen.jp/products/nexode-power-bank-48000mah,怪物級の48000mAhを誇るモバイルバッテリーが日本初上陸。iPhone 15 Proを約9.6回、MacBook Air M2 15インチを2回フル充電可能で、ゲームや動画を心配なく楽しめます。3つのUSB-Cポートを同時に使用すれば合計300Wの高出力で急速充電が可能です。リアルタイムでバッテリー残量や電力情報を表示するクリアなディスプレイや、高輝度LEDライトも搭載。5ポートで多様なデバイスに対応し、安心の多重保護機能も備えています。,「モバイルモンスター」上陸！ / / 怪物級の48000mAhを誇るモバイルバッテリーが日本初上陸。iPhone 15 Proを約9.6回、MacBook Air M2 15インチを2回フル充電可能で、ゲームや動画を心配なく楽しめます。3つのUSB-Cポートを同時に使用すれば合計300Wの高出力で急速充電が可能です。リアルタイムでバッテリー残量や電力情報を表示するクリアなディスプレイや、高輝度LEDライトも搭載。5ポートで多様なデバイスに対応し、安心の多重保護機能も備えています。,https://www.amazon.co.jp/dp/B0CJY37RT3,https://amzn.to/4uJ7d9W,https://item.rakuten.co.jp/ugreen-gear/25286/,,,,,low,,,25286,約1637g,約14.5ｘ7.7ｘ10.6cm,,,,,,48000mAh（6000mAh*8）,,,,,,,,入力（USB-C1）: 140W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/5A、28V/5A） | 出力（USB-C1）: 140W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/5A、28V/5A） | 出力（USB-C2）: 100W Max（5V/3A、9V/3A、12V/3A、15V/3A、20V/5A） | 出力（USB-A1/A2）: 22.5W（5V/3A、9V/2A、12V/1.5A、10V/2.25A） | PPS出力（USB-C1/C2/C3）: PPS：3.3-21V/5A | ケーブル付き: 1m 240W USB-C充電ケーブル付き,,
