product_id,商品名（簡潔）,カテゴリ,販売価格(JPY),元価格(JPY),割引,評価,直近販売数,商品URL,アフィリエイトURL,メイン画像,カテゴリ大,カテゴリ中,shop_id,shop_name,元タイトル
1005009621615680,スマートトラッカー,トラッカー,2421,5307,54%,96.5%,1489,https://ja.aliexpress.com/item/1005009621615680.html?pdp_npi=6%40dis%21JPY%215307%212421%21%21%2132.69%2114.91%21%4021013cc617801942472433148e112e%2112000051335239547%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZbHyXUc2DrsfMXoUQbnJRj41hgqGeGRISCcBR1mJV03LwYXkMGBDlHHeRt13rEBJQHJKbtA8he8jNtJdofQPDEjmAQ9lrDfYs1pPv79Ux8UmmvIhAiOpC4NqZFtqQrewXyRcFR9MSPVCL9wtSnET68hovb2mV9VaqBjbAOTjK1bz69Sv9PXjy789W1Udbcw27qQhwrvYUsyCii5cJQkD5qRxDWkHT9vxVBg9ZoramW0ZSva9wC18hdG8pTO3FN3NloNucULhWhd46ZkBoOQXVviURfayUiCTon1Kkn2aPdwiKu5Ph5H3smXGc2EGVZxpiAQ1DVi1ZqtnFgyxqb6KcHqtRaRVKQlKWmqDjWncEFhLR8gg3OLv4rZh9MSIco0u5pXY2whwEavCDP8WuMhVBWJoTuxtmfiXJ4goLkkuQLqWcemVtehIammbZ5GgsosxA6TaoWFv3TJUI7CDJMPuFpPwoJzx4F4LaPukRG4u67JpJ4EruajuxteOL6DJhKSonLiDaSpJNs75mUsWdqSQc8dTFoIXX15VNoYciUPJy6f59t11yjZi5P5pRboXIsIxheVuRpSvXiTauA4ViO6G1zn75ep1rbJZj0oRbPuGubx16UJxrDzovNI3fsTYeDD4PdeRpgtrMidIrnrg0vmsMXORR5Ky8R4Ni2G2l5OScFM3GwwVhyn,https://ae-pic-a1.aliexpress-media.com/kf/S2a586fd350a040acb42de882b62f4448v.jpg,車・バイク,車の電子工学,1103243235,Ugreen Official Store,Bluetooth トラッカー タグ 2 個パック、Samsung SmartThings アプリ (Samsung のみ) と連携、550 日間の再生時間アイテム ファインダー スマート タグ
1005007108167953,キャプチャ,カメラ・キャプチャ,4883,10174,52%,94.2%,1807,https://ja.aliexpress.com/item/1005007108167953.html?pdp_npi=6%40dis%21JPY%2110174%214883%21%21%2162.67%2130.08%21%4021013cc617801942472433148e112e%2112000039430474080%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/pyFri10M6ltAv61YZY9TfrxiDaaFXRreuZWJMeLtD8jig1wPxn51K2eq59ds8iT5Wl5L3w5KJyrl7SjOO3B0oJ0Xjwnc7n8AQA7gf5qnT4sCyU05LNms9JvyWQNFHNKtzBcoBpSguMg3UBR1FOODkmGTloXosMhqhnKgzzuJPYPxewVvzupiAiKSJA5SK0iQRxmaQ7UPG0AP2HC7uLitVpvXIfjMl7RnsnN7B8FrGfP9TWP7emQeaXV90Bp9fLEiLeKHsRf9R2jgKD32Axm5na4bRJdkhGVyv3GcDgMjmYrrZWinWctR9gnPwA4obZrF7QZHjPNUJ0g2c25DHYquMFwcJQSsZQQP9JLzYa7CW7dr3pB8I4RSrlArWvFqTRk8mhOMJXCJS879R4MC3VXTESSe81OTfQrMeXwsAAVBOaV241SELFq4S6dFxiqTQhtWfOXJXVLujytREHPOyVH53Wh0ICFVe4FtXktfQpz5dHaGiOyJJjNejew23rCw8Nkm2vaihpvxcuIY5fWX1NaXaGxeGpr4ioCB5KWxNqwXejKRqeJAiw5xfTUx2fcZOrvp6QyoSQxwxnYzal8qUaaxZQFhd3Kzs0byrY8pqj5STCZLUgv8jUMvCSf4aVx2ljiP7boQL1sWx8qgXviAe3kb5SPmdFozOpUxT9MKJLUo0ueJ3sDK3zEc5KrZuBD7d1wtAxSHvfXVkWemgD91aRJIWlWs7ziJqsdEnS4TrV8t2mcx1HDcJvnqPiHhNOtRyIdeUbI92DxpNHH9f3SAFNVVjl4aN6pNqWayKPsdaGy8b4SSPGw68BBdGhgaQMwnPlDLBvO935q8eWi8OtdWgxyVKexUHV6rhs2v3R82KVT6Jxq0h8fCKPeNMh9u8WxaGtaTIwtjsOUaayHDFOVR7GnNHCizCTbNPKV4ps7ctkfP8DPrYyv4bcGhfGMRV0qfrffXcPgSstI9sj2BbmyNsKPCCQTTfOXvp9DwEu8aX7eUIdzkyVu4dnyekupyF370qgHQZLaHCpGt,https://ae-pic-a1.aliexpress-media.com/kf/S36fe93b4b3a14697b84e38e5888036e8y.jpg,セキュリティ設備,ビデオ監視,1103243235,Ugreen Official Store,UGREEN HDMI ビデオキャプチャカード 4K60Hz HDMI to USB/Type-C ビデオグラバーボックス コンピュータカメラライブストリーム録画会議用
1005007548931493,急速充電器 45W,充電器,1892,3943,51%,96.2%,483,https://ja.aliexpress.com/item/1005007548931493.html?pdp_npi=6%40dis%21JPY%213943%211892%21%21%2124.29%2111.66%21%4021013cc617801942472433148e112e%2112000041253380481%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVYQz7XwwBzhOfD0ksoC451vjfQC1Dl0KIKuEUThGFmmgKnzQ3FCVQueu1s9bgJhnq21KP3dzTuVUoKGUnvzLOrC9M2pbN1pss3suUmWzNAprJM2FEXKZbIfuUBq42ws4oWnXs1pamBOyLabdUHOsKIx1Rud5hGemO5VWggAdmhFn3fdccOzmwGNydSBavI559KufqwNIX9z7vs25FZiPiuFAiUTeKtDCFmgxXOVa6GQXNBQeQiJx7teecm7aXez1PE2jZYtGS32QCQTs2vbW1LyFUCxVJDmoxk8cYFirn6xFc0vxzL4GzDkY4UBpa9demQvcfYy8bQd1uXfERw5BwYnApIvlX9v7piLZMh2NoqVJ2ywOI8vjpsKDQNhPNFFHmRsth01IIl4NZQq8OnnTc4zqNnpamW7WE6j08Qok5Dhu79NdJBd4IjkE1Pc4vaR2BfhyVIGFpb9N1zgez6uVLgQZi5o3shPAVW91XpIG0acvX6EzA89fSph3dAf9ivF67ycdqCwk0hDUANJyCvbnjKTRhjbLlYM9LJ1q1eah1YzXkoB0hYD8VhrgmsnU5M80E9oeRynHfjVnf9sh09tutOODu3TfEsPKutjp9Nb9jOuWDRVsmSsGl7sVMrfFNNB8cPeVXjz68BegR2cRJ6afoSqSQKSvRr6yDnTdgyUWmFkptqT47bKj,https://ae-pic-a1.aliexpress-media.com/kf/S1f50ca59b49c4fd192532576cc45dbffj.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,"IPhone 15, 14 pro,Samsung s24,s23,ガン,45w,pd,qc UGREEN-USB,usプラグ用の急速充電器3.0"
1005008465507185,スマホホルダー MagSafe,スマホアクセサリー,2206,4596,51%,96.7%,300,https://ja.aliexpress.com/item/1005008465507185.html?pdp_npi=6%40dis%21JPY%214596%212206%21%21%2128.31%2113.59%21%4021013cc617801942472433148e112e%2112000045251680809%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVYQoa1VJ96P4KUxqOCfEZPHpmmviqK7JlzDELfM5rwNBM3v9NvaN0UuB55BDiS0yPWjcZNzwQ61uQfeCIpxht6NQxwYrmz5AQIrLstIxYZQE6angfw2fZujwg8vPlFvedQNF8VwWzGtHlG24Aq6mJNou8U8WL3Xr8bDcI1iqP23efHJJiFNpleyavqY2dcea6Hk7Dzfv13ak07LwTXiuLyZdJU4tLxx0JPEK83W3qNcg5DLaRxuEYPcD0582VCoEPYEyBlnEozui5zxYtRubPRrNhmEUgXGkPS0p04xwgWzh4qUZwcj3bvKmR9ZGqeTY6A1W4SOoLj5YL1jgJiKJeHRNglWkNh3SB4Iy3VJANrDX7g0yeedyz5TnJLCs0UvxCvdXfMOtp5LkS2xxZaKGiInqJNszQFAoD2yqT33AcB2A70EhR1Gpef9obSQSQGG0oagNhqpKP2c1MkpiD1sYRjM7i10dUJFRXOTdFbSwzjc7QfUPlPDZSJhMh21ZlGHxJLnBghSkHytPhVSfMfvFPJg93bN2SvIiyd9ubI1TNc3ubXearNIYb7GsUWJ4xzYEwQUl6Lhlr408vIDwMQ2pdj7PzHr36vboJzgnMLFA8tDrJchzl6oR6yP660jXBn1yU7M5Rg434MkCrldLkEIb7fdQxiFl2WRzmmPb7USvYQKeSnEb30qX,https://ae-pic-a1.aliexpress-media.com/kf/S6580fb64df264947939b7aa08b320213b.png,電話および電気通信アクセサリ,ホルダーとスタンド,1103243235,Ugreen Official Store,"Ugreen-磁気自動車電話ホルダー,重力ダッシュボード,強力なMagsafe iphone 16,15,14 pro,samsung,xiaomi"
1005008486721357,急速充電器,充電器,2091,4474,53%,97.7%,838,https://ja.aliexpress.com/item/1005008486721357.html?pdp_npi=6%40dis%21JPY%214474%212091%21%21%2127.56%2112.88%21%4021013cc617801942505953555e112e%2112000045360400669%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZD59W5haJY0pBTnzDr9GYXi28eW7BNQ70qE0l4fiaqsjuQUHRtuLU7rGDrbkqOxwc13T88W7wgxb3AdJq3KdFvMv1yEFG52xEB4k1jQzgAhsoBb9KEMVDDHEmquN2HAgOo5fM2gb0GPEsjawLi9CGueKXcNJepEOsh6gaGCFtwzlhlK0SaIynzNF1mW2uhfW9UaiKaSn6LvUr4DyIbmcMkYscJHNoZxuECCTrTksu0LyRxfVF6VD7J7X5R8WJnA0HIYzssz5gNqRpgkpPNHiimPQlkCgUVxLPg0JwkZxEoLdGXvDQBNLJtBYGwL8pnuKZEKu0h8ZGXnBlbyiHFArsIrt2pB1tC2mKBl4m4vYXzvtQxLIRiTZH9J3FWosPqKKlJ8FIuttlMRta61wn8n9x3w5d0fi0fSTddw5eWw3Wc0bxaTbzo9bg69QeolLnecJ3mrLK536uOeMM0QxgucNkRybDV1txzE2vSr4onCu83q8HeOY3Hujo5FnEi01ziECk4mpt40S18aGCJRhmWvy1li4RCaiCLN0bkqE4xAdwiMXLxowmolzv0r6LttV9IqY42PpFsTvbUjKRQ6I1Oo67mC2aOXLXJv6D4dmLp7rjviKRCQg3c44fRcTEIoPbjQmu9azvuVBEZLGbl83f7whzWVm5FXFd4gKWJs27x1oWSV8X90pnWF,https://ae-pic-a1.aliexpress-media.com/kf/S58ddb86a178541358f0609210b2d8b0eT.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,"Ugreen-iPhone 16, 15, 14 pro max,samsung,xiaomi,ipad,3.0世代ロボット用の急速充電器,qc4.0,3.0 pps,pd,usプラグ"
1005007095810420,急速充電器 35W,充電器,2210,4736,53%,96.3%,388,https://ja.aliexpress.com/item/1005007095810420.html?pdp_npi=6%40dis%21JPY%214736%212210%21%21%2129.17%2113.61%21%4021013cc617801942516883762e112e%2112000039387626753%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVYQxTMzoGeBynwbVijBLwTpl1cbK4CAHadTdZzNI9nWv3i4F0Ra3RtgY5gcsrwok6jTT5shdPtrIRvaDT4VIS33mrzoQQD3Jrh1tMDgBUaDWgez3K0a7n259iw43PhpyeKJ88l8sdPrPEX66f63VYqP5ollZQteFR02Q01GnGPN8Uvz89IWNGKzT3cnKX919xcmrrPXj82vUBvkFf9ehWwgJHv3msGoqBA5k9NSVmfs4vSEcwxlPH9rU8F3sKOOOeDKimqbahZnD1Km1Vk9ey7t1HNLqVLtgtlo1HAHRpa3O18ulJMTcFpA7jr2n6Mbmgh9CGSdmnHKKGyJHzMTuHJ2VsI4uudLTID9VvcZvYyLg5jxNjs6jgLyJWg89uLsurFrHtBoBMiudHkEPxhQArjBKBZGRXgCXVmJW5N1GHcuBtcpSkzDWnZtQRjLYcEoxLWkGsQLJnNv1gwc0jo1vOAFFzPLHyqz5nQNuo94bhnRSjdAgpWzjbrcW28Mx2JLrpJAs7uw7afpj5alTZ0Uosxi60W5iX57nVc3opAZO94acxB7bU1h2wwmGGP520sQlDtYanltEa2lTO6fpWV4O2dBzKl6IPZ73DLPjUSliTjSk5GXmFxtnb7UaPZgr1qVOxAJW6U5tRNyWhJqS9RFCQwBo2Y3F2TUr0UTKxlnFKwkVCv8Xjdmb,https://ae-pic-a1.aliexpress-media.com/kf/Ab6e8ce9435054547bde548d5d47ca9def.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,"急速充電器UGREEN-USB c,iphone 15, 14, 13 pro,samsung,xiaomi,ipad pro,pd3.0,qc3.0,ガン,35w"
1005009118633225,急速充電器 GaN,充電器,1951,4318,54%,97.0%,1682,https://ja.aliexpress.com/item/1005009118633225.html?pdp_npi=6%40dis%21JPY%214318%211951%21%21%2126.60%2112.02%21%4021013cc617801942527723918e112e%2112000047980203079%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVYQRGJUoOWFGjVfSra6hmDG9oDmGoh3HfceapxJrh8UXYFrCrDmXOeZ8zSZLlwtt8ypgBywBgfVsgF0UVoi6wBe0XNy3X37aDYANsKsi8yKKGhZwD9XwXrGtRYNWrXSDsbOfHJFiIGv45XVpttDnBwM9zLzRFaSqvWfgPopOrDM3QpO7toOsELU2eMQampi8mjMcsOeKcobo8HGW58rfDvYpC2J0C9efVrMHvpuAOsoF1NA2tTENc6qvZUr7sL1YYa8lZvpyNtz2E9OT9x2AvjJKiNKTvKLQBgjGmR2jeJ2lAa5HUzMz2sXRdgvLsg0Ilf5fyR1TdO93NttBcgNu6Fe0Yr32xsuat9gh7hP9mfkWZaOHhKPBvw9jiS0kCTLNHeUQDZZf0apQPdpyZ3HW887dNqcTq31VDGwuSout8z6TOQ8q9GBBn3vkCSIkC530jeBgpkQIocyUh5Qlr0ko0JhAIrYtEitndcjgehS8DEdSWgb4ZBXLSXT1hstm0MXqkG6XRBcwgRpsDvw8ARKGsx8lQiXM0CpbyVjCxVpsPnNWnfpnPZ8i0kekUADMYOslqWGbem9ypt0NbOe1OFqP3WwaGd2mDjsH6465dtq0L6jLrnR2hnf9xFdymy3uOpvfHF9TqatI83KGJJ7f7AyLXa05CJLAxSg6HUQpoxJrpUiaChsKxLTV,https://ae-pic-a1.aliexpress-media.com/kf/Sa1b55e4748344954a373e1587aa614c4J.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN 45 ワット GaN 充電器 PD3.0 PPS QC3.0 急速充電サムスン S25 S24 ウルトラ iPhone 16 15 14 プロマックス iPad タブレット急速充電器
1005009419233939,急速充電器 45W GaN,充電器,2713,5651,52%,97.3%,477,https://ja.aliexpress.com/item/1005009419233939.html?pdp_npi=6%40dis%21JPY%215651%212713%21%21%2134.81%2116.71%21%4021013cc617801942527723918e112e%2112000049038589732%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZbJTZJ1daRvWrkLTG4UZmlWNrXR2gv5qYBBCOsJysiCf8GUGPGfQuVoHeNxiIfEmBqiCp3LwolislMJMmmHaIDZ2NiSupEsmkwIAA7pLCPRVZyccIplLc9DIyhKdwzOSOHoTflqKvOEhgJkzTj2T8SZsNrs6sfvvp62oDLvrzELHU6hz2YWIpCuyXr23pHHH68z1i2S15gQnRIi5KD9qZkKwOHoa6NVzS4WNeR3h42SwqppVQW3MNSRmTvoaeTTfPfhepNvgT9Y8sFSRgvvqEC4qYLiLxi83Xfcl3E3rmnl36sBcaPu1O2VTKMYnaJUQdh3HqKKdlshHZqSUsUopHzqGMXaFSSJVYiaXoCJR2g4ZVqoJT1hBT4tjaDNXtlZWCfq52yoLrSEPLEYVgNFVvgexsV8OPvZ8ilUGz6ZrtLuxSu8TMGr2p4UJOyayfl5T19WogvA3ZlFYTsyb8H712UR7340P5NR34pcVusQ8wTdGNc8cOVu4xqBkbdlwLFTQqsTusccD4PUOcgPzgINwCrBcqOJu09tkbs2nBsNqIEWwah0BDISNWSMW67n21lrAONArzErMRicNMAG5IdHPorj9fMZvUBazT5Enk1fTAMYUTEh2clmIyXXGTk6itulzDAdecwT0rF4A3mF0yZpAE10fPNOy2GCzoT2GyCCtLNuDYjBl96F,https://ae-pic-a1.aliexpress-media.com/kf/S3cc83e2fa6a24c52bff0b0990f279b92F.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN 45W GaN充電器 PD3.0 PPS QC3.0 USB C急速充電器 Samsung S25 S24 Ultra iPhone 16 15 14 Pro Max iPad Xiaomiタブレット対応
1005008703356059,急速充電器 30W GaN,充電器,1154,2404,52%,93.9%,984,https://ja.aliexpress.com/item/1005008703356059.html?pdp_npi=6%40dis%21JPY%212404%211154%21%21%2114.81%217.11%21%4021013cc617801942541284080e112e%2112000046314077093%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZbDI7Bgvb6oeHbibZNqufSLnF4KZ4xHzNwWA8oD8xG83lNd2eFabsai3gtwNeE3Guq4DhMiYHUfgCFMHyUxaeFPpGJ3LROOtoygy0PT1kps1C06PIHSZSOnBiEEqCKfkNIdBZ9cBOBJ7gfBGOj6MtHkpGbFX0XJUVqETxErupgirhWI7lilnwFTdgYda8JMlp5FmHkww619gO9zwB9tZUMUvwTjBsrZ4fzSxtKgtRD5aJsUk8LaVbPkuVryGtOBjPOeeTSdZORhTS7sh1zsELDO7QB1FDZ6PQMJUDrLa1GWrHy3ygFeONjvrlqYuSM6rcmO0T0RAiR7zQJKFfAtMcMCn5ooAY2Xt5gqAyb9MRAZkzZX9cYj8q6IepsUMPHCueDzL9peBXp4ibbXwlBaZyEzDWlVDVVU1mrqx8Zw9Tzcm7pVFNd1Uz1srCEBa1RD4soAxyNNeBrc41YMtNKgcmNI1NXh7RWUBeAyfQIa6Wwj65TmfbePSphXFxqoPn87oM096akPK0Xa3Kl8RufVTKbb0IhAjkWVOi5BwzULylnPvRrDujPMwL9voUrCHpNSchPKN2dGCohjNTacVW5oH3yHNO3sdThwJDtrWWgITKFcldGJJQ6zaM5Kp8Fu2KFeM8PluSbenLiBZ7B3BxHZzQ7lXvP6aWVbIXZxu7iEEo68HhcBThuX,https://ae-pic-a1.aliexpress-media.com/kf/Sf9da26bc391247f1a89bc851b0ef396bk.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,【英国プラグ】UGREEN 20W 30W GaN 充電器 ミニ PD 3.0 USB C 電話充電器 iPhone 16 15 14 Pro Samsung S25 Xiaomi タブレット iPad Air用
1005008484541142,急速充電器 GaN,充電器,1069,2227,52%,96.6%,851,https://ja.aliexpress.com/item/1005008484541142.html?pdp_npi=6%40dis%21JPY%212227%211069%21%21%2113.72%216.59%21%4021013cc617801942554484258e112e%2112000045358633795%21affd%21%21%21%211%210%21,https://s.click.aliexpress.com/s/NdpwztbAIgDMmxGbP8fFks7yUFfsHjzlImSYmA68h7xlMRgzueFsRgokQ9f9hcpVKttxtQE2VzIoqkXJXrpOr6uR3zv7mP4CDO9CddoFf4t0QE5DXPy8Pgjhz4irfQSEjEGUmy5yF3A5gJ9h3NYjLMgqIMqa3zcpq5E2BC3W5EbV40Dm9buQxWpZzw1lbX8Zm2kZtNIa4KyDieNjsH7IU6Yv8StELKVvT9r4eFAaXPGhwHsgaDqdNcmY116r3GC2YvsOopeiiZPhJrV0cwgOQDSkW93v7gVKDqPkXyZF1oSWa6wSAOeznMFVlVZDA8aNTyAnuf9PvToF5gkmOvSvLNpYXA2WlrYvgqAa6Iy7SBOhuthq2wO1ZM3lyayZDeVYcWjEh0fcpNtMDhi7bEnO4h7xppPLWGYaoU9IAzzAJip60g9jXf0hWSgGtaW3gpBGTzmmbUeCEt13w9DzboQL2z44Jn3RwO6ZlW6N6FCOBEsJh3CIdQw9fNtRflMX7nx50EicBS5stRW3P5OAo6HfYAhi5YX2JJwyZlcKyF9qp7JXvtoEtehcK6rvG2deuPufryyafC2wcTv6ErIIKPKGLJpkT6bySa9Hh7y9DyaWUUciCpyqK40tk61juR8myrtZoPfYt5Bhk4P9Edw18gNUllmCHR90ANibaHZgpUmzZeWq3g6z2B41Pj6zVoehun5YXsvWiWqJ0NW4ZJREaJmarjiL7qsmIelkOID5z24nKo7IniEH7h2YBgOUq8ogjYr93ZQMh7CX2DDoubpCNt2iaECA3nri9XDHyIIF94XAXlGMZwJXACF4XDmt8DI0NSXj2hZgxazYwsE7OVFqrKhQ6KFbmPXaPlabbIoURJtRD6fWOJOAeFhqxGgQliW7MkVmMfuqr5LQt9yWj3nmff6AJZCZIJ81oAwwEdb9VRvAKktwITWCoNGfwT1e8u2XPSLSMu23O0JDcmY4eQHvf6Q3RJxRlB3OMMVzOxuyzSYPZQYuT,https://ae-pic-a1.aliexpress-media.com/kf/S47a76e7ce86f43b4b97dba80e596c72fX.jpg,電話および電気通信アクセサリ,携帯電話アクセサリー&パーツ,1103243235,Ugreen Official Store,UGREEN 20 ワット GaN 充電器 PD3.0 QC3.0 ミニ USB C 電話充電器 iPhone 16 15 14 プロマックスサムスン S25 Xiaomi タブレット iPad Air Pro
